event-id,visible,timestamp,location-long,location-lat,acceleration-raw-x,acceleration-raw-y,acceleration-raw-z,bar:barometric-height,battery-charge-percent,battery-charging-current,external-temperature,gps:hdop,gps:satellite-count,gps-time-to-fix,ground-speed,heading,height-above-msl,import-marked-outlier,gls:light-level,mag:magnetic-field-raw-x,mag:magnetic-field-raw-y,mag:magnetic-field-raw-z,orn:transmission-protocol,tag-voltage,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
36209331679,TRUE,22:25.0,-89.48299408,36.15216064,206,198,1001,0,100,0,28,1.7,6,18.03,0,328,48,FALSE,0,-2.436,-1.955,2.819,GPRS,4167,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36209331680,TRUE,22:35.0,-89.48246002,36.15197372,515,157,891,0,100,0,29,1,7,28.1,0,76,67,FALSE,0,-2.742,-2.031,2.727,GPRS,4167,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36209331681,TRUE,22:16.0,-89.48235321,36.15195084,125,27,1002,0,100,0,30,1.4,5,9.23,0,233,96,FALSE,0,-2.951,-2.161,2.801,GPRS,4165,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36209331682,TRUE,22:53.0,-89.48253632,36.15206909,443,265,894,0,100,0,25,1.7,7,46.3,0,345,86,FALSE,0,-2.404,-1.999,2.857,GPRS,4167,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36209331683,TRUE,22:29.0,-89.47502899,36.1564827,186,-617,785,0,100,0,22,1.3,5,22.3,0,136,82,FALSE,0,-2.879,-2.109,2.736,GPRS,4167,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36209331684,TRUE,22:17.0,-89.47411346,36.15528488,521,130,880,0,100,0,26,1.2,6,10.26,0,27,139,FALSE,0,-2.921,-2.201,2.792,GPRS,4165,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36209331685,TRUE,22:15.0,-89.47529602,36.15665817,543,124,872,0,100,0,31,1,7,9.24,0,20,89,FALSE,0,-2.496,-2.1,2.802,GPRS,4162,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36209331686,TRUE,22:28.0,-89.47462463,36.15567398,274,21,983,0,100,0,27,1.6,4,21.44,0.277777778,162,61,FALSE,0,-2.743,-1.847,2.744,GPRS,4162,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36209331687,TRUE,22:24.0,-89.47493744,36.15601349,61,6,1019,0,100,0,28,1.1,5,17.48,0,200,72,FALSE,0,-2.965,-1.901,2.78,GPRS,4162,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36209331688,TRUE,22:45.0,-89.47522736,36.1557579,514,-182,871,0,100,0,25,1.4,7,38.66,0,262,104,FALSE,0,-2.64,-2.122,2.737,GPRS,4162,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36209331689,TRUE,22:28.0,-89.48262787,36.15187836,134,-625,768,0,100,0,26,1.5,4,21.63,0,119,156,FALSE,341,-2.864,-2.057,2.73,GPRS,4162,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36209331690,TRUE,22:15.0,-89.48251343,36.15106583,191,-610,819,0,100,0,23,1.2,5,9.25,0,234,156,FALSE,30,-3.103,-1.802,2.87,GPRS,4162,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36209331691,TRUE,22:14.0,-89.4818573,36.15201569,231,55,1020,0,100,0,26,1,6,8.19,0,212,307,FALSE,91,-2.966,-2.045,2.779,GPRS,4162,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36209331692,TRUE,22:14.0,-89.4821701,36.15190887,247,-731,687,0,100,0,25,0.9,7,8.21,0,165,100,FALSE,61,-3.229,-2.188,3.142,GPRS,4159,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36209331693,TRUE,22:18.0,-89.48257446,36.15164185,380,-662,1084,0,100,0,27,1.4,7,12.21,0,256,132,FALSE,137,-3.038,-1.936,2.815,GPRS,4159,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36209331694,TRUE,22:19.0,-89.48218536,36.15172577,191,-46,993,0,100,0,27,1.7,5,13.13,0.277777778,72,115,FALSE,80,-2.596,-2.287,2.834,GPRS,4159,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36209331695,TRUE,22:15.0,-89.48228455,36.15179443,253,-366,919,0,100,0,27,1.1,7,9.21,0,331,100,FALSE,43,-3.048,-1.878,2.839,GPRS,4159,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36209331696,TRUE,22:15.0,-89.48046875,36.13428879,322,-103,1011,0,100,0,25,1.1,7,9.22,0,344,105,FALSE,528,-2.621,-2.303,2.84,GPRS,4159,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36209331697,TRUE,22:15.0,-89.48020935,36.13444519,267,-414,1008,0,100,0,26,1.1,8,9.29,0,169,146,FALSE,119,-2.991,-1.797,2.822,GPRS,4159,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36209331698,TRUE,22:16.0,-89.47982788,36.13463974,230,492,959,0,100,0,27,0.9,8,10.29,0,47,174,FALSE,187,-2.666,-1.893,2.749,GPRS,4159,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36209331699,TRUE,22:16.0,-89.47514343,36.1579361,199,-226,1059,0,100,0,24,0.8,9,11.34,0,109,176,FALSE,6,-3.054,-2.049,2.814,GPRS,4159,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36209331700,TRUE,22:13.0,-89.47499084,36.15657806,336,-436,859,0,100,0,26,1.4,6,8.27,0,355,71,FALSE,0,-3.14,-2.232,2.982,GPRS,4159,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36209331701,TRUE,22:24.0,-89.47425842,36.15643692,359,198,1015,0,100,0,33,1.6,5,18.44,0,163,-106,FALSE,0,-2.889,-2.174,2.79,GPRS,4153,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36209331702,TRUE,22:34.0,-89.47574615,36.15647507,220,226,945,0,100,0,30,1.1,7,28.46,0.277777778,238,65,FALSE,0,-2.788,-2.24,2.81,GPRS,4153,gps,Anas platyrhynchos,247282,WLR-246-F-YR3,Mallard Connectivity
36145006751,TRUE,13:12.0,-89.5617218,36.11444473,-142,280,966,0,95,0,32,1,7,19.34,0,313,54,FALSE,0,-0.375,1.152,-0.525,GPRS,4118,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36145006752,TRUE,13:35.0,-89.56166077,36.11442184,-144,190,995,0,95,0,32,1.3,7,42.29,0,37,80,FALSE,0,0.022,1.26,-0.385,GPRS,4118,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36145006753,TRUE,13:01.0,-89.56196594,36.11476517,-143,238,978,0,94,0,30,1.7,6,9.22,0.277777778,122,148,FALSE,0,-0.366,1.295,-0.499,GPRS,4115,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36145006754,TRUE,13:04.0,-89.56105042,36.11494827,82,290,974,0,95,0,30,1.9,6,11.68,0.277777778,247,186,FALSE,0,0.068,1.139,-0.406,GPRS,4118,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36145006755,TRUE,13:05.0,-89.561409,36.11494446,-18,342,955,0,94,0,31,1,8,13.18,0,189,123,FALSE,0,0.021,1.246,-0.386,GPRS,4115,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36145006756,TRUE,13:33.0,-89.56152344,36.11489105,-106,305,961,0,94,0,31,0.9,9,40.5,0,144,85,FALSE,0,-0.004,1.315,-0.375,GPRS,4115,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36145006757,TRUE,13:00.0,-89.56038666,36.11431503,-486,-12,916,0,95,0,24,0.9,9,8.27,0,265,82,FALSE,0,-0.179,1.118,-0.591,GPRS,4118,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36145006758,TRUE,13:02.0,-89.56221008,36.11448288,117,316,974,0,95,0,26,0.9,9,10.23,0.277777778,342,82,FALSE,0,-0.307,0.869,-0.566,GPRS,4118,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36145006759,TRUE,13:13.0,-89.56164551,36.11494064,-54,362,957,0,94,0,29,0.8,12,20.77,0,71,94,FALSE,0,-0.221,1.305,-0.504,GPRS,4115,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36145006760,TRUE,13:17.0,-89.56123352,36.1144104,-423,367,853,0,94,0,28,0.9,10,24.75,0,73,115,FALSE,0,0.137,1.249,-0.304,GPRS,4112,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36145006761,TRUE,13:14.0,-89.56176758,36.11484146,-57,361,951,0,94,0,29,1,10,21.77,0,125,103,FALSE,0,-0.266,0.937,-0.559,GPRS,4112,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36145006762,TRUE,13:14.0,-89.56168365,36.11465454,-7,340,960,0,94,0,28,1.2,9,21.72,0,105,76,FALSE,0,-0.273,0.893,-0.553,GPRS,4112,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36145006763,TRUE,13:35.0,-89.56093597,36.11548233,-135,247,987,0,94,0,23,0.9,8,42.72,0,127,91,FALSE,0,-0.381,1.066,-0.616,GPRS,4115,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36145006764,TRUE,13:35.0,-89.56144714,36.115345,-126,-291,984,0,94,0,23,1.2,6,42.66,0,115,168,FALSE,0,-0.454,1.4,-0.499,GPRS,4115,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36145006765,TRUE,13:35.0,-89.56127167,36.11522675,-9,-479,888,0,94,0,26,0.9,8,42.81,0,25,119,FALSE,10,-0.295,1.053,-0.594,GPRS,4112,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36145006766,TRUE,13:22.0,-89.56156921,36.11515045,-265,329,922,0,93,0,32,1.2,7,29.82,0,228,63,FALSE,598,-0.273,1.383,-0.417,GPRS,4107,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36145006767,TRUE,13:14.0,-89.5614624,36.11518097,60,279,978,0,92,0,31,1,9,22.03,0,109,118,FALSE,139,-0.36,1.126,-0.55,GPRS,4104,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36145006768,TRUE,13:14.0,-89.56104279,36.11418152,-46,304,999,0,92,0,22,1.8,6,22.02,0.277777778,153,51,FALSE,49,-0.002,1.317,-0.449,GPRS,4104,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36145006769,TRUE,13:14.0,-89.56096649,36.11477661,-232,393,903,0,93,0,30,0.8,11,22.2,0,11,231,FALSE,214,-0.06,0.93,-0.493,GPRS,4107,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36145006770,TRUE,13:13.0,-89.56092834,36.11522675,-219,14,994,0,92,0,33,1.4,7,21.05,0.277777778,157,173,FALSE,424,-0.183,0.928,-0.524,GPRS,4104,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36145006771,TRUE,13:13.0,-89.56108856,36.11523438,-44,334,959,0,92,0,33,1.4,8,21.15,0,349,76,FALSE,13,-0.046,0.825,-0.442,GPRS,4101,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36145006772,TRUE,13:23.0,-89.56180573,36.11527252,-100,-404,931,0,92,0,25,1.1,8,31.14,0,319,82,FALSE,21,-0.702,1.144,-0.448,GPRS,4104,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36145006773,TRUE,13:36.0,-89.56161499,36.11536407,-239,239,970,0,92,0,31,1,8,44.14,0,169,125,FALSE,3,-0.385,1.278,-0.527,GPRS,4104,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36145006774,TRUE,13:07.0,-89.56097412,36.11494446,-33,298,973,0,92,0,30,1.8,5,15.24,0,191,142,FALSE,0,-0.302,1.253,-0.542,GPRS,4101,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36145006775,TRUE,13:00.0,-89.56136322,36.11410904,-161,359,934,0,91,0,32,1.1,7,9.28,0,20,211,FALSE,0,0.091,0.96,-0.426,GPRS,4098,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36145006776,TRUE,13:04.0,-89.56125641,36.11478043,212,184,987,0,91,0,32,1.2,7,12.27,0,155,50,FALSE,0,-0.154,1.216,-0.532,GPRS,4098,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36145006777,TRUE,13:03.0,-89.5614624,36.11479568,-25,312,965,0,91,0,31,1.4,7,11.79,0,121,96,FALSE,0,0.104,0.991,-0.397,GPRS,4098,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36159690409,TRUE,13:05.0,-89.56142426,36.11487579,-200,310,943,0,91,0,32,1,9,13.19,0,352,107,FALSE,0,-0.088,0.916,-0.536,GPRS,4098,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36159690410,TRUE,13:03.0,-89.56101227,36.11497879,-167,342,935,0,91,0,32,0.9,9,11.3,0,261,86,FALSE,0,0.122,1.182,-0.353,GPRS,4093,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36159690411,TRUE,13:00.0,-89.56131744,36.11540985,-160,382,926,0,91,0,32,1,8,9.28,0.555555556,178,43,FALSE,5,0.124,1.204,-0.344,GPRS,4093,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36159690412,TRUE,13:35.0,-89.56161499,36.11489487,-258,376,916,0,91,0,28,0.7,14,43.56,0,133,89,FALSE,0,-0.221,1.017,-0.58,GPRS,4096,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36159690413,TRUE,12:59.0,-89.56152344,36.11497498,-220,382,920,0,91,0,30,1.4,6,8.19,0,358,86,FALSE,0,-0.165,1.394,-0.44,GPRS,4093,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36159690414,TRUE,13:05.0,-89.56154633,36.11500931,-81,369,941,0,91,0,31,1.8,5,13.42,0,9,68,FALSE,0,0.138,0.983,-0.416,GPRS,4093,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36159690415,TRUE,13:14.0,-89.56167603,36.11498642,-90,290,996,0,90,0,27,1.6,6,22.46,0.277777778,301,67,FALSE,0,-0.075,0.876,-0.535,GPRS,4090,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36159690416,TRUE,13:14.0,-89.56152344,36.11489487,-125,355,949,0,91,0,30,1.2,7,22.51,0,85,125,FALSE,0,-0.224,1.342,-0.501,GPRS,4093,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36159690417,TRUE,13:06.0,-89.56154633,36.11561584,-146,324,952,0,90,0,31,1.4,4,14.45,0,69,-23,FALSE,0,-0.053,1.365,-0.417,GPRS,4090,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36159690418,TRUE,13:10.0,-89.56130981,36.11486435,-55,273,991,0,91,0,25,1.2,6,18.56,0,283,132,FALSE,0,0.055,0.967,-0.486,GPRS,4093,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36159690419,TRUE,13:21.0,-89.56119537,36.11519241,-67,234,973,0,91,0,24,1.8,4,29.47,0,100,201,FALSE,0,-0.195,1.36,-0.53,GPRS,4093,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36159690420,TRUE,13:15.0,-89.56126404,36.11524582,-79,307,971,0,91,0,27,1.1,6,23.65,0,16,84,FALSE,4,0.111,1.049,-0.427,GPRS,4093,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36159690421,TRUE,13:22.0,-89.5615921,36.11577606,-346,262,923,0,90,0,28,1,8,30.79,0,66,29,FALSE,4,-0.064,1.42,-0.373,GPRS,4090,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36159690422,TRUE,13:14.0,-89.56126404,36.11515808,-70,280,970,0,90,0,31,1.5,4,22.86,0,142,97,FALSE,36,-0.197,0.871,-0.54,GPRS,4088,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36159690423,TRUE,13:16.0,-89.56061554,36.11520767,-163,144,999,0,91,8,31,1.5,7,24.92,0,5,74,FALSE,2,-0.253,1.346,-0.491,GPRS,4096,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36159690424,TRUE,13:16.0,-89.56057739,36.11533737,153,275,971,0,94,0,32,1.2,6,24.91,0,314,79,FALSE,204,0.097,0.888,-0.395,GPRS,4112,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36159690425,TRUE,13:53.0,-89.5608902,36.11498642,-85,628,765,0,94,3,26,1.4,6,61.99,0,120,206,FALSE,99,0.04,0.871,-0.479,GPRS,4112,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36159690426,TRUE,13:35.0,-89.56140137,36.11521912,170,179,992,0,95,0,35,1,8,43.91,0,196,104,FALSE,142,0.076,1.002,-0.433,GPRS,4118,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36159690427,TRUE,12:58.0,-89.56147003,36.11519623,-87,224,991,0,95,0,34,1.1,7,7.24,0,180,78,FALSE,233,0.098,1.11,-0.406,GPRS,4118,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36159690428,TRUE,13:05.0,-89.56134796,36.11524582,156,253,978,0,95,0,32,1.6,5,13.89,0,229,75,FALSE,17,-0.362,1.006,-0.586,GPRS,4118,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36159690429,TRUE,13:06.0,-89.56222534,36.11548996,-285,13,988,0,95,0,32,1.9,5,14.95,0.277777778,36,85,FALSE,524,-0.146,0.981,-0.554,GPRS,4118,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36159690430,TRUE,13:08.0,-89.5597229,36.11560822,-107,287,973,0,95,0,30,1.3,6,17.06,0,36,-65,FALSE,0,-0.037,1.333,-0.447,GPRS,4118,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36159690431,TRUE,13:25.0,-89.56071472,36.11532974,144,208,996,0,95,0,32,0.9,9,34.17,0.277777778,107,176,FALSE,0,-0.08,0.744,-0.461,GPRS,4118,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36159690432,TRUE,13:18.0,-89.561409,36.11491776,180,334,943,0,94,0,31,1,9,27.08,0,24,88,FALSE,0,0.076,0.81,-0.396,GPRS,4115,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36159690433,TRUE,13:01.0,-89.56147766,36.11483765,103,357,948,0,94,0,31,1,8,10.22,0.277777778,343,87,FALSE,0,0.121,0.878,-0.41,GPRS,4115,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36159690434,TRUE,13:02.0,-89.56156921,36.11486816,-13,331,966,0,94,0,30,0.9,9,11.28,0,49,123,FALSE,0,-0.299,0.959,-0.589,GPRS,4115,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36159690435,TRUE,12:59.0,-89.56150818,36.11473083,-231,362,925,0,94,0,29,1.4,5,8.23,0,167,28,FALSE,0,-0.299,1.312,-0.56,GPRS,4115,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36159690436,TRUE,12:59.0,-89.56182098,36.11457825,9,371,949,0,94,0,30,1.3,7,9.3,0.277777778,208,44,FALSE,0,0.145,1.062,-0.399,GPRS,4115,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36159690437,TRUE,13:00.0,-89.56069183,36.11490631,-17,347,959,0,94,0,32,1.6,5,10.26,0,332,505,FALSE,0,0.079,1.226,-0.407,GPRS,4112,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36159690438,TRUE,13:14.0,-89.56178284,36.11520767,47,386,983,0,94,0,32,1.4,6,23.41,0,210,129,FALSE,0,0.084,1.19,-0.424,GPRS,4112,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36159690439,TRUE,13:14.0,-89.56122589,36.11473846,-13,331,965,0,94,0,32,1.1,7,23.37,0,311,10,FALSE,0,0.087,1.19,-0.411,GPRS,4112,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36159690440,TRUE,13:32.0,-89.56158447,36.11484909,-69,366,944,0,93,0,32,1.2,7,41.39,0,263,75,FALSE,0,0.117,1.227,-0.4,GPRS,4109,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36159690441,TRUE,13:00.0,-89.56169128,36.11514664,58,358,952,0,93,0,33,1.2,5,10.14,0,220,89,FALSE,0,0.135,1.126,-0.416,GPRS,4109,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36159690442,TRUE,13:10.0,-89.56128693,36.11506271,-1,267,996,0,94,0,24,0.8,9,19.41,0,267,82,FALSE,0,-0.036,1.289,-0.542,GPRS,4112,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36159690443,TRUE,13:07.0,-89.56129456,36.11440659,-186,257,992,0,94,0,25,1.2,6,16.42,0,114,56,FALSE,0,0.001,0.963,-0.56,GPRS,4112,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36159690444,TRUE,13:15.0,-89.56130981,36.11536789,-246,169,985,0,94,0,27,0.9,8,24.65,0.277777778,121,79,FALSE,4,0.052,1.117,-0.532,GPRS,4112,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36174243546,TRUE,13:26.0,-89.56149292,36.11525345,-12,-39,1032,0,94,0,29,0.9,8,35.58,0,150,-74,FALSE,60,-0.349,0.841,-0.581,GPRS,4112,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36174243547,TRUE,13:15.0,-89.56129456,36.11528015,-237,231,969,0,92,0,30,0.8,10,24.78,0,335,168,FALSE,11,-0.148,1.414,-0.444,GPRS,4104,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36174243548,TRUE,13:12.0,-89.56095886,36.11505127,-120,-214,993,0,92,0,26,1.2,6,21.72,0,62,131,FALSE,22,-0.5,1.364,-0.52,GPRS,4104,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36174243549,TRUE,13:10.0,-89.55899811,36.11600113,-134,232,1013,0,92,0,22,1.2,6,19.83,0.555555556,359,13,FALSE,90,-0.109,0.882,-0.623,GPRS,4104,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36174243550,TRUE,13:16.0,-89.56104279,36.11507034,22,315,999,0,92,0,30,1.4,6,25.76,0.277777778,91,175,FALSE,30,-0.06,1.287,-0.504,GPRS,4104,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36174243551,TRUE,13:01.0,-89.56111145,36.11518478,-65,72,1063,0,92,0,28,0.9,8,11.29,0,10,112,FALSE,7,-0.324,1.344,-0.54,GPRS,4101,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36174243552,TRUE,13:08.0,-89.56195068,36.11548615,107,176,1006,0,92,0,29,1.9,6,17.81,0,349,129,FALSE,769,-0.212,0.771,-0.549,GPRS,4104,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36174243553,TRUE,13:23.0,-89.56030273,36.11601639,-433,-210,848,0,92,0,26,1.2,7,32.83,0,188,181,FALSE,0,-0.272,1.065,-0.639,GPRS,4101,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36174243554,TRUE,13:35.0,-89.56125641,36.115242,-117,-163,1003,0,92,0,30,1,9,44.96,0,78,98,FALSE,0,-0.432,1.363,-0.508,GPRS,4101,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36174243555,TRUE,13:11.0,-89.56169128,36.11484909,428,357,860,0,91,0,29,1.9,4,20.83,0,20,91,FALSE,0,-0.167,1.054,-0.618,GPRS,4098,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36174243556,TRUE,13:14.0,-89.56174469,36.11434174,-173,246,972,0,91,0,31,1.4,4,23.88,0,208,91,FALSE,0,0.047,1.276,-0.414,GPRS,4098,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36174243557,TRUE,13:08.0,-89.56172943,36.11442184,-744,295,696,0,91,0,33,1.2,4,17.9,0,129,66,FALSE,2,0.119,1.304,-0.294,GPRS,4093,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36174243558,TRUE,13:28.0,-89.56186676,36.11448669,179,246,974,0,91,0,34,0.9,9,38.01,0,228,83,FALSE,6,-0.07,1.197,-0.502,GPRS,4093,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36174243559,TRUE,13:07.0,-89.56173706,36.11434937,-393,169,926,0,90,0,34,1.2,7,17.01,0,81,71,FALSE,10,0.013,1.352,-0.389,GPRS,4090,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36174243560,TRUE,13:09.0,-89.56179047,36.11377716,-347,247,915,0,90,0,34,1.1,7,19.04,0.277777778,88,269,FALSE,6,0.068,1.307,-0.353,GPRS,4090,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36174243561,TRUE,13:14.0,-89.56177521,36.11457825,-6,310,968,0,90,0,32,1.3,8,24.14,0.277777778,25,175,FALSE,0,0.112,0.981,-0.427,GPRS,4090,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36174243562,TRUE,13:29.0,-89.56197357,36.11434555,-54,279,1009,0,90,0,32,1,8,39.14,0,66,113,FALSE,0,0.002,1.279,-0.445,GPRS,4090,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36174243563,TRUE,13:00.0,-89.56193542,36.11451721,402,339,866,0,90,0,31,0.9,8,10.25,0,162,96,FALSE,0,-0.253,0.991,-0.598,GPRS,4088,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36174243564,TRUE,13:01.0,-89.56188202,36.11445618,-143,283,961,0,90,0,31,1.1,7,11.2,0,16,72,FALSE,0,0.08,1.208,-0.422,GPRS,4088,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
36174243565,TRUE,13:02.0,-89.561409,36.11475754,-113,301,976,0,90,0,26,1.3,6,12.24,0,269,83,FALSE,0,-0.346,1.056,-0.638,GPRS,4090,gps,Anas platyrhynchos,247320,WLR-243-M-YR3,Mallard Connectivity
